score_win,score_lose,num,label
1,0,19099,1
0,1,19099,0
1,1,11878,1
1,1,11878,0
4,4,16049,1
4,4,16049,0
0,1,7776,0
1,0,7776,1
1,3,11387,0
3,1,11387,1
2,2,10251,1
2,2,10251,0
5,1,29725,1
1,5,29725,0
1,0,21161,1
0,1,21161,0
3,0,19235,1
0,3,19235,0
0,2,18963,0
2,0,18963,1
1,0,12092,1
0,1,12092,0
2,0,10081,1
0,2,10081,0
1,2,12456,0
2,1,12456,1
1,1,30066,1
1,1,30066,0
2,0,18724,1
0,2,18724,0
1,2,18858,0
2,1,18858,1
0,0,11913,1
0,0,11913,0
0,2,20200,0
2,0,20200,1
0,2,10278,0
2,0,10278,1
3,1,10115,1
1,3,10115,0
2,1,12702,1
1,2,12702,0
1,0,11431,1
0,1,11431,0
1,3,13104,0
3,1,13104,1
0,0,17856,1
0,0,17856,0
1,1,10235,1
1,1,10235,0
2,2,21529,1
2,2,21529,0
0,0,36986,1
0,0,36986,0
2,0,7783,1
0,2,7783,0
1,0,13537,1
0,1,13537,0
2,2,16404,1
2,2,16404,0
5,1,19608,1
1,5,19608,0
2,3,10074,0
3,2,10074,1
3,2,12285,1
2,3,12285,0
4,1,20840,1
1,4,20840,0
3,2,25485,1
2,3,25485,0
0,0,21143,1
0,0,21143,0
2,2,11681,1
2,2,11681,0
1,2,27359,0
2,1,27359,1
1,0,9188,1
0,1,9188,0
1,0,6235,1
0,1,6235,0
1,0,17146,1
0,1,17146,0
1,2,33597,0
2,1,33597,1
3,1,19332,1
1,3,19332,0
0,4,19407,0
4,0,19407,1
2,1,16215,1
1,2,16215,0
4,1,20082,1
1,4,20082,0
1,1,32781,1
1,1,32781,0
0,2,16181,0
2,0,16181,1
2,1,19315,1
1,2,19315,0
1,1,11337,1
1,1,11337,0
5,1,15742,1
1,5,15742,0
0,4,8904,0
4,0,8904,1
2,1,43283,1
1,2,43283,0
2,4,11527,0
4,2,11527,1
0,2,14006,0
2,0,14006,1
2,2,51195,1
2,2,51195,0
2,1,11173,1
1,2,11173,0
5,1,11416,1
1,5,11416,0
1,1,33278,1
1,1,33278,0
1,1,51052,1
1,1,51052,0
2,1,8063,1
1,2,8063,0
1,1,24314,1
1,1,24314,0
1,0,35880,1
0,1,35880,0
2,1,29835,1
1,2,29835,0
1,2,18542,0
2,1,18542,1
1,1,19072,1
1,1,19072,0
2,0,15088,1
0,2,15088,0
1,2,12215,0
2,1,12215,1
1,3,32406,0
3,1,32406,1
1,0,11250,1
0,1,11250,0
2,1,19730,1
1,2,19730,0
0,0,40029,1
0,0,40029,0
3,0,6813,1
0,3,6813,0
0,1,15867,0
1,0,15867,1
4,2,43067,1
2,4,43067,0
3,2,23136,1
2,3,23136,0
1,3,8798,0
3,1,8798,1
4,0,8329,1
0,4,8329,0
2,1,22102,1
1,2,22102,0
3,1,16209,1
1,3,16209,0
0,0,13269,1
0,0,13269,0
3,2,18781,1
2,3,18781,0
1,2,9728,0
2,1,9728,1
2,2,12768,1
2,2,12768,0
1,2,17376,0
2,1,17376,1
1,3,41192,0
3,1,41192,1
2,1,20558,1
1,2,20558,0
2,1,17905,1
1,2,17905,0
2,1,10559,1
1,2,10559,0
0,0,14106,1
0,0,14106,0
1,0,15178,1
0,1,15178,0
1,1,10079,1
1,1,10079,0
2,2,4429,1
2,2,4429,0
1,1,5251,1
1,1,5251,0
1,3,8309,0
3,1,8309,1
1,1,18463,1
1,1,18463,0
2,2,8474,1
2,2,8474,0
1,1,20732,1
1,1,20732,0
4,3,8354,1
3,4,8354,0
2,0,10035,1
0,2,10035,0
2,0,13847,1
0,2,13847,0
0,0,7852,1
0,0,7852,0
1,0,12354,1
0,1,12354,0
2,1,20360,1
1,2,20360,0
2,2,11560,1
2,2,11560,0
4,1,19232,1
1,4,19232,0
2,1,19694,1
1,2,19694,0
0,2,16899,0
2,0,16899,1
3,0,25841,1
0,3,25841,0
0,1,41156,0
1,0,41156,1
1,0,39120,1
0,1,39120,0
0,2,35680,0
2,0,35680,1
2,0,21892,1
0,2,21892,0
1,1,9380,1
1,1,9380,0
0,0,29332,1
0,0,29332,0
1,2,15582,0
2,1,15582,1
0,2,11039,0
2,0,11039,1
2,1,13018,1
1,2,13018,0
1,0,56070,1
0,1,56070,0
1,1,14182,1
1,1,14182,0
1,2,13232,0
2,1,13232,1
2,1,12251,1
1,2,12251,0
2,0,13821,1
0,2,13821,0
1,1,5921,1
1,1,5921,0
0,3,41796,0
3,0,41796,1
1,2,9132,0
2,1,9132,1
3,0,9596,1
0,3,9596,0
3,1,17859,1
1,3,17859,0
0,2,18011,0
2,0,18011,1
2,1,16349,1
1,2,16349,0
1,1,13554,1
1,1,13554,0
1,2,29842,0
2,1,29842,1
4,3,19860,1
3,4,19860,0
1,2,14331,0
2,1,14331,1
3,3,19618,1
3,3,19618,0
1,2,8637,0
2,1,8637,1
0,1,21711,0
1,0,21711,1
1,1,18778,1
1,1,18778,0
5,1,12509,1
1,5,12509,0
0,0,15388,1
0,0,15388,0
1,2,9560,0
2,1,9560,1
1,1,6348,1
1,1,6348,0
6,3,10132,1
3,6,10132,0
3,0,10137,1
0,3,10137,0
1,3,35556,0
3,1,35556,1
2,1,22011,1
1,2,22011,0
1,2,40623,0
2,1,40623,1
3,2,13519,1
2,3,13519,0
2,1,23698,1
1,2,23698,0
3,0,27375,1
0,3,27375,0
0,2,17880,0
2,0,17880,1
0,0,8875,1
0,0,8875,0
0,1,22468,0
1,0,22468,1
2,2,9488,1
2,2,9488,0
0,2,23149,0
2,0,23149,1
3,0,14026,1
0,3,14026,0
3,3,37963,1
3,3,37963,0
2,1,7719,1
1,2,7719,0
0,1,17108,0
1,0,17108,1
2,2,5746,1
2,2,5746,0
2,0,14738,1
0,2,14738,0
1,1,18029,1
1,1,18029,0
2,2,12866,1
2,2,12866,0
1,0,26515,1
0,1,26515,0
2,2,13442,1
2,2,13442,0
1,1,10450,1
1,1,10450,0
3,1,12149,1
1,3,12149,0
3,2,25167,1
2,3,25167,0
1,2,10399,0
2,1,10399,1
3,2,17282,1
2,3,17282,0
2,3,20840,0
3,2,20840,1
1,1,7022,1
1,1,7022,0
1,5,7010,0
5,1,7010,1
2,2,9466,1
2,2,9466,0
1,0,52961,1
0,1,52961,0
1,4,40661,0
4,1,40661,1
4,2,15483,1
2,4,15483,0
2,1,52646,1
1,2,52646,0
3,1,7372,1
1,3,7372,0
1,0,21864,1
0,1,21864,0
2,1,5467,1
1,2,5467,0
4,3,16520,1
3,4,16520,0
2,0,13536,1
0,2,13536,0
1,2,17032,0
2,1,17032,1
2,3,17261,0
3,2,17261,1
1,1,28314,1
1,1,28314,0
1,2,19043,0
2,1,19043,1
7,2,32296,1
2,7,32296,0
2,1,13257,1
1,2,13257,0
1,2,26377,0
2,1,26377,1
0,3,9253,0
3,0,9253,1
2,1,16205,1
1,2,16205,0
1,2,14879,0
2,1,14879,1
2,1,17821,1
1,2,17821,0
3,3,40202,1
3,3,40202,0
3,4,10600,0
4,3,10600,1
3,2,43746,1
2,3,43746,0
0,1,13901,0
1,0,13901,1
2,2,7049,1
2,2,7049,0
0,1,9298,0
1,0,9298,1
1,2,8722,0
2,1,8722,1
0,1,13185,0
1,0,13185,1
2,1,15602,1
1,2,15602,0
4,3,12060,1
3,4,12060,0
3,0,28713,1
0,3,28713,0
3,0,11480,1
0,3,11480,0
2,1,6829,1
1,2,6829,0
3,1,16591,1
1,3,16591,0
5,1,10577,1
1,5,10577,0
0,0,40055,1
0,0,40055,0
1,4,27760,0
4,1,27760,1
2,2,18056,1
2,2,18056,0
1,0,20063,1
0,1,20063,0
4,4,28679,1
4,4,28679,0
3,3,15556,1
3,3,15556,0
4,1,49435,1
1,4,49435,0
3,1,11283,1
1,3,11283,0
1,1,11587,1
1,1,11587,0
3,0,16270,1
0,3,16270,0
2,2,16635,1
2,2,16635,0
3,2,40393,1
2,3,40393,0
2,0,6451,1
0,2,6451,0
5,2,11113,1
2,5,11113,0
1,3,17874,0
3,1,17874,1
0,0,15471,1
0,0,15471,0
1,1,11505,1
1,1,11505,0
1,0,41469,1
0,1,41469,0
1,2,18065,0
2,1,18065,1
2,1,19497,1
1,2,19497,0
3,0,8141,1
0,3,8141,0
2,4,13593,0
4,2,13593,1
0,1,28717,0
1,0,28717,1
0,0,9209,1
0,0,9209,0
1,1,14587,1
1,1,14587,0
7,1,11472,1
1,7,11472,0
0,2,24080,0
2,0,24080,1
3,0,33426,1
0,3,33426,0
1,1,15137,1
1,1,15137,0
0,4,34793,0
4,0,34793,1
1,2,28756,0
2,1,28756,1
0,0,9613,1
0,0,9613,0
0,1,21579,0
1,0,21579,1
1,2,11312,0
2,1,11312,1
1,2,11185,0
2,1,11185,1
2,2,12224,1
2,2,12224,0
0,0,58334,1
0,0,58334,0
2,3,17421,0
3,2,17421,1
2,2,8876,1
2,2,8876,0
0,0,26767,1
0,0,26767,0
1,0,41955,1
0,1,41955,0
1,1,10273,1
1,1,10273,0
0,2,10753,0
2,0,10753,1
2,3,31965,0
3,2,31965,1
4,0,12653,1
0,4,12653,0
2,1,24494,1
1,2,24494,0
2,2,12495,1
2,2,12495,0
3,1,7749,1
1,3,7749,0
3,1,12982,1
1,3,12982,0
3,1,15469,1
1,3,15469,0
1,2,8230,0
2,1,8230,1
2,0,18364,1
0,2,18364,0
0,2,22778,0
2,0,22778,1
1,2,12161,0
2,1,12161,1
1,1,10556,1
1,1,10556,0
2,2,7337,1
2,2,7337,0
0,2,10059,0
2,0,10059,1
2,1,8495,1
1,2,8495,0
2,1,43853,1
1,2,43853,0
6,3,10014,1
3,6,10014,0
1,1,18812,1
1,1,18812,0
2,1,20516,1
1,2,20516,0
2,2,14645,1
2,2,14645,0
2,1,23019,1
1,2,23019,0
0,4,14871,0
4,0,14871,1
1,3,11150,0
3,1,11150,1
3,2,18172,1
2,3,18172,0
5,1,5093,1
1,5,5093,0
1,1,12046,1
1,1,12046,0
1,2,21192,0
2,1,21192,1
4,2,33504,1
2,4,33504,0
2,1,12424,1
1,2,12424,0
0,2,13188,0
2,0,13188,1
0,3,27001,0
3,0,27001,1
1,0,18474,1
0,1,18474,0
0,0,21589,1
0,0,21589,0
2,1,16404,1
1,2,16404,0
3,3,23422,1
3,3,23422,0
1,2,15571,0
2,1,15571,1
0,4,13272,0
4,0,13272,1
1,2,27878,0
2,1,27878,1
2,1,21035,1
1,2,21035,0
0,2,25337,0
2,0,25337,1
2,1,12734,1
1,2,12734,0
1,3,13505,0
3,1,13505,1
1,2,14341,0
2,1,14341,1
1,0,52330,1
0,1,52330,0
0,0,21242,1
0,0,21242,0
1,2,41231,0
2,1,41231,1
2,2,29435,1
2,2,29435,0
0,1,52789,0
1,0,52789,1
2,2,17239,1
2,2,17239,0
1,1,12208,1
1,1,12208,0
0,2,16168,0
2,0,16168,1
0,1,41868,0
1,0,41868,1
1,2,21630,0
2,1,21630,1
4,0,28450,1
0,4,28450,0
3,1,23226,1
1,3,23226,0
1,1,11875,1
1,1,11875,0
0,0,12687,1
0,0,12687,0
1,1,9926,1
1,1,9926,0
2,2,25944,1
2,2,25944,0
3,3,24332,1
3,3,24332,0
0,0,15465,1
0,0,15465,0
2,3,19143,0
3,2,19143,1
2,2,6612,1
2,2,6612,0
2,1,35337,1
1,2,35337,0
0,3,16251,0
3,0,16251,1
4,1,21444,1
1,4,21444,0
1,1,17153,1
1,1,17153,0
1,3,12126,0
3,1,12126,1
1,1,37384,1
1,1,37384,0
1,0,7006,1
0,1,7006,0
1,2,18868,0
2,1,18868,1
1,0,28847,1
0,1,28847,0
3,2,9925,1
2,3,9925,0
2,2,11001,1
2,2,11001,0
1,2,9735,0
2,1,9735,1
0,1,12085,0
1,0,12085,1
4,2,5352,1
2,4,5352,0
1,0,13040,1
0,1,13040,0
1,1,51249,1
1,1,51249,0
3,2,40573,1
2,3,40573,0
1,0,11061,1
0,1,11061,0
1,0,32049,1
0,1,32049,0
1,1,20548,1
1,1,20548,0
2,0,7076,1
0,2,7076,0
1,4,3267,0
4,1,3267,1
1,3,9854,0
3,1,9854,1
1,6,7643,0
6,1,7643,1
1,2,14830,0
2,1,14830,1
1,1,6646,1
1,1,6646,0
0,1,27328,0
1,0,27328,1
1,0,6820,1
0,1,6820,0
1,1,15760,1
1,1,15760,0
1,1,9403,1
1,1,9403,0
2,0,10431,1
0,2,10431,0
2,2,23466,1
2,2,23466,0
0,1,7931,0
1,0,7931,1
2,4,16209,0
4,2,16209,1
0,2,40113,0
2,0,40113,1
0,1,40387,0
1,0,40387,1
2,3,8959,0
3,2,8959,1
0,2,14565,0
2,0,14565,1
2,1,8574,1
1,2,8574,0
2,1,9474,1
1,2,9474,0
5,3,11728,1
3,5,11728,0
2,1,21438,1
1,2,21438,0
1,2,18850,0
2,1,18850,1
2,2,11575,1
2,2,11575,0
0,2,10188,0
2,0,10188,1
1,2,18155,0
2,1,18155,1
2,1,25128,1
1,2,25128,0
0,0,40882,1
0,0,40882,0
5,4,7850,1
4,5,7850,0
1,1,6113,1
1,1,6113,0
3,1,5129,1
1,3,5129,0
3,1,4885,1
1,3,4885,0
0,2,18089,0
2,0,18089,1
2,1,12795,1
1,2,12795,0
2,2,30865,1
2,2,30865,0
0,2,9612,0
2,0,9612,1
2,1,14118,1
1,2,14118,0
3,1,14625,1
1,3,14625,0
2,1,26218,1
1,2,26218,0
3,0,55476,1
0,3,55476,0
0,1,26019,0
1,0,26019,1
1,0,13667,1
0,1,13667,0
0,4,12837,0
4,0,12837,1
5,0,12408,1
0,5,12408,0
1,1,18133,1
1,1,18133,0
1,1,33710,1
1,1,33710,0
2,1,16579,1
1,2,16579,0
0,0,19013,1
0,0,19013,0
2,1,41422,1
1,2,41422,0
1,1,9398,1
1,1,9398,0
1,0,14846,1
0,1,14846,0
0,2,40300,0
2,0,40300,1
0,1,25104,0
1,0,25104,1
0,0,12659,1
0,0,12659,0
3,1,13687,1
1,3,13687,0
1,0,21078,1
0,1,21078,0
0,0,50643,1
0,0,50643,0
0,0,10144,1
0,0,10144,0
2,1,16060,1
1,2,16060,0
1,1,15700,1
1,1,15700,0
3,3,22175,1
3,3,22175,0
0,1,22607,0
1,0,22607,1
0,0,20282,1
0,0,20282,0
0,1,11668,0
1,0,11668,1
0,1,7163,0
1,0,7163,1
2,2,40085,1
2,2,40085,0
2,4,42053,0
4,2,42053,1
1,0,31571,1
0,1,31571,0
0,2,17991,0
2,0,17991,1
2,1,8593,1
1,2,8593,0
2,1,13559,1
1,2,13559,0
0,1,53097,0
1,0,53097,1
1,1,9513,1
1,1,9513,0
1,1,14725,1
1,1,14725,0
7,1,11002,1
1,7,11002,0
1,2,11686,0
2,1,11686,1
2,2,20555,1
2,2,20555,0
1,1,15092,1
1,1,15092,0
0,2,26143,0
2,0,26143,1
2,1,13449,1
1,2,13449,0
2,1,39656,1
1,2,39656,0
0,0,6457,1
0,0,6457,0
3,2,39012,1
2,3,39012,0
2,2,7280,1
2,2,7280,0
2,0,10751,1
0,2,10751,0
1,2,7058,0
2,1,7058,1
0,7,22953,0
7,0,22953,1
2,1,25207,1
1,2,25207,0
0,0,13118,1
0,0,13118,0
0,2,7436,0
2,0,7436,1
2,0,15484,1
0,2,15484,0
3,2,6681,1
2,3,6681,0
0,3,18671,0
3,0,18671,1
1,1,13544,1
1,1,13544,0
0,0,26298,1
0,0,26298,0
3,0,9858,1
0,3,9858,0
1,2,50437,0
2,1,50437,1
3,2,17343,1
2,3,17343,0
0,1,17641,0
1,0,17641,1
1,0,4556,1
0,1,4556,0
3,3,7312,1
3,3,7312,0
3,0,9494,1
0,3,9494,0
0,2,20743,0
2,0,20743,1
0,0,6230,1
0,0,6230,0
3,0,23684,1
0,3,23684,0
2,1,18815,1
1,2,18815,0
0,1,10739,0
1,0,10739,1
1,0,6497,1
0,1,6497,0
3,0,41917,1
0,3,41917,0
1,1,15572,1
1,1,15572,0
3,2,12307,1
2,3,12307,0
0,4,15159,0
4,0,15159,1
6,0,13649,1
0,6,13649,0
4,0,43104,1
0,4,43104,0
3,3,17016,1
3,3,17016,0
2,0,35658,1
0,2,35658,0
2,0,5819,1
0,2,5819,0
3,0,12176,1
0,3,12176,0
0,2,12011,0
2,0,12011,1
1,0,4993,1
0,1,4993,0
1,1,18258,1
1,1,18258,0
4,1,22232,1
1,4,22232,0
0,0,14450,1
0,0,14450,0
0,1,21730,0
1,0,21730,1
2,0,16483,1
0,2,16483,0
1,3,23078,0
3,1,23078,1
1,0,9079,1
0,1,9079,0
2,1,44400,1
1,2,44400,0
1,2,15736,0
2,1,15736,1
2,1,7861,1
1,2,7861,0
1,1,16122,1
1,1,16122,0
4,2,41126,1
2,4,41126,0
3,1,29754,1
1,3,29754,0
1,1,7046,1
1,1,7046,0
1,2,11610,0
2,1,11610,1
1,1,19431,1
1,1,19431,0
3,1,19129,1
1,3,19129,0
2,1,8086,1
1,2,8086,0
2,2,16173,1
2,2,16173,0
1,2,4249,0
2,1,4249,1
7,2,12752,1
2,7,12752,0
1,1,20120,1
1,1,20120,0
0,2,19219,0
2,0,19219,1
1,2,9693,0
2,1,9693,1
1,1,8632,1
1,1,8632,0
2,1,10997,1
1,2,10997,0
2,0,16145,1
0,2,16145,0
1,1,40641,1
1,1,40641,0
0,2,18817,0
2,0,18817,1
3,2,15071,1
2,3,15071,0
1,1,15735,1
1,1,15735,0
3,2,7849,1
2,3,7849,0
1,1,9897,1
1,1,9897,0
1,1,10561,1
1,1,10561,0
1,4,9233,0
4,1,9233,1
4,2,13085,1
2,4,13085,0
0,1,14177,0
1,0,14177,1
3,2,12727,1
2,3,12727,0
2,1,10878,1
1,2,10878,0
2,2,35467,1
2,2,35467,0
1,2,28143,0
2,1,28143,1
2,2,25885,1
2,2,25885,0
1,2,35198,0
2,1,35198,1
1,0,25350,1
0,1,25350,0
1,2,39540,0
2,1,39540,1
4,0,10396,1
0,4,10396,0
2,0,10232,1
0,2,10232,0
4,2,13942,1
2,4,13942,0
0,2,13876,0
2,0,13876,1
1,0,5441,1
0,1,5441,0
2,1,16418,1
1,2,16418,0
4,0,12149,1
0,4,12149,0
0,1,7881,0
1,0,7881,1
2,0,18413,1
0,2,18413,0
2,0,12683,1
0,2,12683,0
1,2,8159,0
2,1,8159,1
2,1,11948,1
1,2,11948,0
0,0,33614,1
0,0,33614,0
3,4,26083,0
4,3,26083,1
2,1,14163,1
1,2,14163,0
2,1,7023,1
1,2,7023,0
1,1,12958,1
1,1,12958,0
0,0,49800,1
0,0,49800,0
1,0,11589,1
0,1,11589,0
2,1,5805,1
1,2,5805,0
1,3,10353,0
3,1,10353,1
3,3,22884,1
3,3,22884,0
0,0,20717,1
0,0,20717,0
0,1,39621,0
1,0,39621,1
1,0,9157,1
0,1,9157,0
1,2,10879,0
2,1,10879,1
3,0,11468,1
0,3,11468,0
0,1,9434,0
1,0,9434,1
4,4,35257,1
4,4,35257,0
0,3,18139,0
3,0,18139,1
2,2,15864,1
2,2,15864,0
1,4,14444,0
4,1,14444,1
3,1,23555,1
1,3,23555,0
1,1,37193,1
1,1,37193,0
1,0,5232,1
0,1,5232,0
2,2,20136,1
2,2,20136,0
7,0,16865,1
0,7,16865,0
1,4,6348,0
4,1,6348,1
5,0,19678,1
0,5,19678,0
1,4,22069,0
4,1,22069,1
2,2,17087,1
2,2,17087,0
1,1,29465,1
1,1,29465,0
1,2,18374,0
2,1,18374,1
4,0,10621,1
0,4,10621,0
1,0,15165,1
0,1,15165,0
1,2,21033,0
2,1,21033,1
1,3,30038,0
3,1,30038,1
1,0,39207,1
0,1,39207,0
1,1,16220,1
1,1,16220,0
3,1,18831,1
1,3,18831,0
1,2,12682,0
2,1,12682,1
1,0,19377,1
0,1,19377,0
1,2,9867,0
2,1,9867,1
1,3,10654,0
3,1,10654,1
1,2,13826,0
2,1,13826,1
0,1,22674,0
1,0,22674,1
3,2,37593,1
2,3,37593,0
1,1,10152,1
1,1,10152,0
2,1,34848,1
1,2,34848,0
0,0,27708,1
0,0,27708,0
0,1,11074,0
1,0,11074,1
2,2,41092,1
2,2,41092,0
3,1,9894,1
1,3,9894,0
0,4,11013,0
4,0,11013,1
1,1,19521,1
1,1,19521,0
3,2,7019,1
2,3,7019,0
2,1,20811,1
1,2,20811,0
0,1,12286,0
1,0,12286,1
2,2,17080,1
2,2,17080,0
3,1,23846,1
1,3,23846,0
2,3,13596,0
3,2,13596,1
1,2,11454,0
2,1,11454,1
2,0,11407,1
0,2,11407,0
2,1,22110,1
1,2,22110,0
4,1,43636,1
1,4,43636,0
2,1,25933,1
1,2,25933,0
0,1,11600,0
1,0,11600,1
1,1,30048,1
1,1,30048,0
0,2,15430,0
2,0,15430,1
0,0,11083,1
0,0,11083,0
0,0,11506,1
0,0,11506,0
0,2,21660,0
2,0,21660,1
1,0,10623,1
0,1,10623,0
1,0,16261,1
0,1,16261,0
0,1,41922,0
1,0,41922,1
1,0,12448,1
0,1,12448,0
1,1,16765,1
1,1,16765,0
1,0,54883,1
0,1,54883,0
5,1,11198,1
1,5,11198,0
1,1,24226,1
1,1,24226,0
1,1,26281,1
1,1,26281,0
2,2,15888,1
2,2,15888,0
2,1,21056,1
1,2,21056,0
1,2,20833,0
2,1,20833,1
0,1,10088,0
1,0,10088,1
2,3,9136,0
3,2,9136,1
3,1,15539,1
1,3,15539,0
1,1,10558,1
1,1,10558,0
4,0,23851,1
0,4,23851,0
2,1,17003,1
1,2,17003,0
4,2,7281,1
2,4,7281,0
2,4,23113,0
4,2,23113,1
0,4,41988,0
4,0,41988,1
1,0,13330,1
0,1,13330,0
2,2,43927,1
2,2,43927,0
1,1,20916,1
1,1,20916,0
0,2,14277,0
2,0,14277,1
2,0,22531,1
0,2,22531,0
1,1,28564,1
1,1,28564,0
3,2,17199,1
2,3,17199,0
6,0,17444,1
0,6,17444,0
4,2,13085,1
2,4,13085,0
3,4,17564,0
4,3,17564,1
4,1,23607,1
1,4,23607,0
3,1,56512,1
1,3,56512,0
2,2,11896,1
2,2,11896,0
2,0,40266,1
0,2,40266,0
2,0,13054,1
0,2,13054,0
0,3,22454,0
3,0,22454,1
2,7,7921,0
7,2,7921,1
1,1,12040,1
1,1,12040,0
1,1,17043,1
1,1,17043,0
1,6,30561,0
6,1,30561,1
1,1,10560,1
1,1,10560,0
0,1,19011,0
1,0,19011,1
1,4,16742,0
4,1,16742,1
1,2,9368,0
2,1,9368,1
1,0,9082,1
0,1,9082,0
0,0,22651,1
0,0,22651,0
2,2,8567,1
2,2,8567,0
3,1,19307,1
1,3,19307,0
1,3,8388,0
3,1,8388,1
3,1,14815,1
1,3,14815,0
0,1,8585,0
1,0,8585,1
0,2,37585,0
2,0,37585,1
3,0,43815,1
0,3,43815,0
1,2,12114,0
2,1,12114,1
1,2,17341,0
2,1,17341,1
2,2,14191,1
2,2,14191,0
2,2,5556,1
2,2,5556,0
1,0,7354,1
0,1,7354,0
3,1,9442,1
1,3,9442,0
1,2,11835,0
2,1,11835,1
1,3,13067,0
3,1,13067,1
1,3,50572,0
3,1,50572,1
1,1,8604,1
1,1,8604,0
0,1,16546,0
1,0,16546,1
0,3,11878,0
3,0,11878,1
2,1,17033,1
1,2,17033,0
3,1,9019,1
1,3,9019,0
1,1,20977,1
1,1,20977,0
2,3,6282,0
3,2,6282,1
2,3,10661,0
3,2,10661,1
2,1,3670,1
1,2,3670,0
2,2,10316,1
2,2,10316,0
2,1,11747,1
1,2,11747,0
1,1,34071,1
1,1,34071,0
1,2,17406,0
2,1,17406,1
0,0,44625,1
0,0,44625,0
0,4,14599,0
4,0,14599,1
2,1,8770,1
1,2,8770,0
1,1,15311,1
1,1,15311,0
1,3,7418,0
3,1,7418,1
2,1,8370,1
1,2,8370,0
3,1,24214,1
1,3,24214,0
1,0,17967,1
0,1,17967,0
4,1,10039,1
1,4,10039,0
0,1,21545,0
1,0,21545,1
3,1,12361,1
1,3,12361,0
0,0,10421,1
0,0,10421,0
3,2,15138,1
2,3,15138,0
3,0,40657,1
0,3,40657,0
2,1,39322,1
1,2,39322,0
2,3,21190,0
3,2,21190,1
3,4,28885,0
4,3,28885,1
3,0,11788,1
0,3,11788,0
3,1,11149,1
1,3,11149,0
0,2,11810,0
2,0,11810,1
1,0,15103,1
0,1,15103,0
2,2,6162,1
2,2,6162,0
1,2,12295,0
2,1,12295,1
1,1,6794,1
1,1,6794,0
0,0,15184,1
0,0,15184,0
2,1,23406,1
1,2,23406,0
1,0,14615,1
0,1,14615,0
2,0,8667,1
0,2,8667,0
4,1,13450,1
1,4,13450,0
2,2,13300,1
2,2,13300,0
2,2,20268,1
2,2,20268,0
2,0,54774,1
0,2,54774,0
0,3,20543,0
3,0,20543,1
2,1,20232,1
1,2,20232,0
2,1,22188,1
1,2,22188,0
2,0,14642,1
0,2,14642,0
1,0,41430,1
0,1,41430,0
1,3,15427,0
3,1,15427,1
1,2,11101,0
2,1,11101,1
0,1,22948,0
1,0,22948,1
1,0,18241,1
0,1,18241,0
1,1,11221,1
1,1,11221,0
2,0,17438,1
0,2,17438,0
0,1,9031,0
1,0,9031,1
1,1,25687,1
1,1,25687,0
1,2,25128,0
2,1,25128,1
1,1,32073,1
1,1,32073,0
2,2,36376,1
2,2,36376,0
2,1,21874,1
1,2,21874,0
1,0,12466,1
0,1,12466,0
4,2,42056,1
2,4,42056,0
2,0,18193,1
0,2,18193,0
4,0,56982,1
0,4,56982,0
1,0,9430,1
0,1,9430,0
2,2,15343,1
2,2,15343,0
0,2,6806,0
2,0,6806,1
2,3,6760,0
3,2,6760,1
1,0,10183,1
0,1,10183,0
2,4,7427,0
4,2,7427,1
2,1,5806,1
1,2,5806,0
1,2,15322,0
2,1,15322,1
3,1,8025,1
1,3,8025,0
2,1,38592,1
1,2,38592,0
0,0,12142,1
0,0,12142,0
2,4,17070,0
4,2,17070,1
2,4,13432,0
4,2,13432,1
3,1,7493,1
1,3,7493,0
3,1,13524,1
1,3,13524,0
0,2,23005,0
2,0,23005,1
4,0,19304,1
0,4,19304,0
5,1,17864,1
1,5,17864,0
0,0,19223,1
0,0,19223,0
2,1,9005,1
1,2,9005,0
2,0,6618,1
0,2,6618,0
1,3,5545,0
3,1,5545,1
1,2,13655,0
2,1,13655,1
0,1,39278,0
1,0,39278,1
1,0,16040,1
0,1,16040,0
3,1,12875,1
1,3,12875,0
1,2,13225,0
2,1,13225,1
3,2,20425,1
2,3,20425,0
1,5,8027,0
5,1,8027,1
1,0,7278,1
0,1,7278,0
0,2,31684,0
2,0,31684,1
1,1,17000,1
1,1,17000,0
2,2,14621,1
2,2,14621,0
1,1,20873,1
1,1,20873,0
2,0,14289,1
0,2,14289,0
2,0,24920,1
0,2,24920,0
2,3,16961,0
3,2,16961,1
2,0,24032,1
0,2,24032,0
1,2,10569,0
2,1,10569,1
1,2,41487,0
2,1,41487,1
0,1,12616,0
1,0,12616,1
5,1,12454,1
1,5,12454,0
4,0,50195,1
0,4,50195,0
1,1,20144,1
1,1,20144,0
3,3,30353,1
3,3,30353,0
1,4,16089,0
4,1,16089,1
0,2,18205,0
2,0,18205,1
3,1,14392,1
1,3,14392,0
4,5,10387,0
5,4,10387,1
2,0,18609,1
0,2,18609,0
2,2,34236,1
2,2,34236,0
0,2,11355,0
2,0,11355,1
2,1,38611,1
1,2,38611,0
4,0,15410,1
0,4,15410,0
0,1,10145,0
1,0,10145,1
3,4,17261,0
4,3,17261,1
4,2,11306,1
2,4,11306,0
3,1,11992,1
1,3,11992,0
3,1,34417,1
1,3,34417,0
5,1,18533,1
1,5,18533,0
2,1,12115,1
1,2,12115,0
4,4,11291,1
4,4,11291,0
3,2,17826,1
2,3,17826,0
3,3,18864,1
3,3,18864,0
1,2,11623,0
2,1,11623,1
1,5,9076,0
5,1,9076,1
